x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-726595.8526013736,3173148.00164043,0,0,geospecific_2339.obj,0,0,0,4,4
-726511.3909762006,3173406.0545536,0,0,geospecific_2340.obj,0,0,0,7,7
-726662.6176424213,3173242.574365234,0,0,geospecific_2341.obj,0,0,0,5,5
-726689.2253157686,3173227.5398550513,0,0,geospecific_2342.obj,0,0,0,4,4
-726614.8399808713,3173244.3483307697,0,0,geospecific_2343.obj,0,0,0,4,4
-726624.7674462273,3173294.967522945,0,0,geospecific_2344.obj,0,0,0,4,4
-726688.8728005067,3173317.100544019,0,0,geospecific_2345.obj,0,0,0,4,4
-726712.8584170387,3173286.591238018,0,0,geospecific_2346.obj,0,0,0,4,4
-726698.2070487555,3173304.49513561,0,0,geospecific_2347.obj,0,0,0,3,3
-726734.4832633117,3173316.2126650224,0,0,geospecific_2348.obj,0,0,0,4,4
-726662.3525903119,3173350.3822172764,0,0,geospecific_2349.obj,0,0,0,2,2
-726698.3605895271,3173378.6584450644,0,0,geospecific_2350.obj,0,0,0,2,2
-726680.6254527053,3173363.987141493,0,0,geospecific_2351.obj,0,0,0,3,3
-726555.2388262828,3173522.6189970393,0,0,geospecific_2352.obj,0,0,0,1,1
-726594.8189776362,3173513.271438422,0,0,geospecific_2353.obj,0,0,0,4,4
-726051.4729361009,3173189.698349607,0,0,geospecific_2354.obj,0,0,0,1,1
-726073.4409687985,3173225.3938321494,0,0,geospecific_2355.obj,0,0,0,2,2
-726095.5455094837,3173209.6285672854,0,0,geospecific_2356.obj,0,0,0,3,3
-726110.3800333499,3173177.1442891327,0,0,geospecific_2357.obj,0,0,0,4,4
-725949.6808345983,3172995.3080814546,0,0,geospecific_2358.obj,0,0,0,2,2
-725975.8783729606,3173025.4997497676,0,0,geospecific_2359.obj,0,0,0,4,4
-726022.2533816587,3173176.526016123,0,0,geospecific_2360.obj,0,0,0,7,7
-727024.789629877,3173099.0522679593,0,0,geospecific_2361.obj,0,0,0,4,4
-727008.2203613245,3173141.9779123003,0,0,geospecific_2362.obj,0,0,0,2,2
-726988.9075228757,3173234.2243444426,0,0,geospecific_2363.obj,0,0,0,2,2
-726964.3993771392,3173187.404021041,0,0,geospecific_2364.obj,0,0,0,2,2
-727609.6623689181,3174148.2936274484,0,0,geospecific_2365.obj,0,0,0,6,6
-727602.3179756916,3174016.525800631,0,0,geospecific_2366.obj,0,0,0,7,7
-726767.2801512842,3173141.3885427434,0,0,geospecific_2367.obj,0,0,0,5,5
-726783.2935684584,3173132.84642147,0,0,geospecific_2368.obj,0,0,0,5,5
-726804.5480083394,3173121.8117984207,0,0,geospecific_2369.obj,0,0,0,5,5
-726820.8463423082,3173113.160806143,0,0,geospecific_2370.obj,0,0,0,5,5
-726842.1013202129,3173102.130026387,0,0,geospecific_2371.obj,0,0,0,5,5
-727014.9677565773,3173012.797257424,0,0,geospecific_2372.obj,0,0,0,5,5
-727036.2240195844,3173001.7649136167,0,0,geospecific_2373.obj,0,0,0,5,5
-727090.3638738676,3172974.0901865964,0,0,geospecific_2374.obj,0,0,0,5,5
-727073.6092332687,3172982.357431935,0,0,geospecific_2375.obj,0,0,0,5,5
-727052.354067579,3172993.39229603,0,0,geospecific_2376.obj,0,0,0,5,5
-727141.4858559602,3172927.8645517607,0,0,geospecific_2377.obj,0,0,0,5,5
