x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-724785.1068297515,3177957.0020887977,0,0,geospecific_553.obj,0,0,0,7,7
-724805.2634260206,3177959.83206748,0,0,geospecific_554.obj,0,0,0,7,7
-724825.6638785072,3177962.7232929575,0,0,geospecific_555.obj,0,0,0,7,7
-724845.0483645966,3177962.8459551907,0,0,geospecific_556.obj,0,0,0,7,7
-724751.031589781,3177908.35092161,0,0,geospecific_557.obj,0,0,0,7,7
-724771.2734241011,3177911.199195758,0,0,geospecific_558.obj,0,0,0,7,7
-724818.729805673,3177918.6567562516,0,0,geospecific_559.obj,0,0,0,7,7
-724437.127178474,3177689.6568727065,0,0,geospecific_560.obj,0,0,0,6,6
-724484.2369967938,3177703.388265365,0,0,geospecific_561.obj,0,0,0,7,7
-724524.0206824444,3177712.789111994,0,0,geospecific_562.obj,0,0,0,7,7
-724563.4473257667,3177724.334672861,0,0,geospecific_563.obj,0,0,0,5,5
-724748.5470633064,3177705.9213470025,0,0,geospecific_564.obj,0,0,0,8,8
-724702.5812443093,3177704.635343628,0,0,geospecific_565.obj,0,0,0,7,7
-724651.363880714,3177694.1082127537,0,0,geospecific_566.obj,0,0,0,7,7
-724611.6465236198,3177680.111162049,0,0,geospecific_567.obj,0,0,0,9,9
-724841.2388704837,3177658.5611568615,0,0,geospecific_568.obj,0,0,0,7,7
-724791.6441196366,3177715.399610757,0,0,geospecific_569.obj,0,0,0,5,5
-726048.6533381125,3175592.2756265313,0,0,geospecific_570.obj,0,0,0,8,8
-725789.3379970052,3176324.2037814483,0,0,geospecific_571.obj,0,0,0,5,5
-725142.2455306224,3177972.2752243783,0,0,geospecific_572.obj,0,0,0,2,2
-723281.7668858968,3178570.5860178834,0,0,geospecific_573.obj,0,0,0,8,8
-723356.1779378701,3178526.0149644287,0,0,geospecific_574.obj,0,0,0,6,6
-723320.352943183,3178379.287122782,0,0,geospecific_575.obj,0,0,0,5,5
-723366.0394015901,3178400.5150044463,0,0,geospecific_576.obj,0,0,0,6,6
-723424.1578125507,3178403.4584822496,0,0,geospecific_577.obj,0,0,0,7,7
-723428.2950690802,3178316.7887395853,0,0,geospecific_578.obj,0,0,0,7,7
-723408.5605628735,3178257.148555384,0,0,geospecific_579.obj,0,0,0,7,7
-723445.9948254938,3178261.6165338275,0,0,geospecific_580.obj,0,0,0,7,7
-723463.489400552,3178263.7036802024,0,0,geospecific_581.obj,0,0,0,7,7
-723503.0643850333,3178253.4564561346,0,0,geospecific_582.obj,0,0,0,6,6
-723417.5008718006,3178216.579733266,0,0,geospecific_583.obj,0,0,0,8,8
-723543.0251574824,3178239.025431224,0,0,geospecific_584.obj,0,0,0,7,7
-723441.1753066896,3178142.84500942,0,0,geospecific_585.obj,0,0,0,5,5
-723571.6513876253,3178134.40367821,0,0,geospecific_586.obj,0,0,0,2,2
-723655.87695524,3178074.9032059517,0,0,geospecific_587.obj,0,0,0,6,6
-723660.0683944246,3178060.4328229297,0,0,geospecific_588.obj,0,0,0,6,6
-723616.2887219626,3177984.7235588413,0,0,geospecific_589.obj,0,0,0,7,7
-723635.226335971,3177976.4462939943,0,0,geospecific_590.obj,0,0,0,5,5
-723649.8790724906,3178004.0890325387,0,0,geospecific_591.obj,0,0,0,6,6
-723671.3910610582,3177990.907330694,0,0,geospecific_592.obj,0,0,0,5,5
-723719.7044251446,3177978.9772481383,0,0,geospecific_593.obj,0,0,0,7,7
-723693.1709969831,3177918.063567039,0,0,geospecific_594.obj,0,0,0,7,7
-723708.211414426,3177919.798592163,0,0,geospecific_595.obj,0,0,0,7,7
-723761.462795843,3177927.8247576705,0,0,geospecific_596.obj,0,0,0,6,6
-723781.4839390244,3177928.047137596,0,0,geospecific_597.obj,0,0,0,7,7
-723676.9984716625,3177859.3443390364,0,0,geospecific_598.obj,0,0,0,8,8
-723717.0560418658,3177828.202387183,0,0,geospecific_599.obj,0,0,0,7,7
-723727.8602034448,3177865.4813238303,0,0,geospecific_600.obj,0,0,0,8,8
-723742.6210918588,3177828.982551426,0,0,geospecific_601.obj,0,0,0,8,8
-723765.3694576191,3177852.196997423,0,0,geospecific_602.obj,0,0,0,6,6
-723791.9767301042,3177836.4861943317,0,0,geospecific_603.obj,0,0,0,7,7
-723798.6487551373,3177873.9067076487,0,0,geospecific_604.obj,0,0,0,8,8
-723959.3550579464,3177755.347189251,0,0,geospecific_605.obj,0,0,0,3,3
-724007.5578172111,3177688.748082358,0,0,geospecific_606.obj,0,0,0,5,5
-724134.722290316,3177657.7399427528,0,0,geospecific_607.obj,0,0,0,6,6
-724109.9821124251,3177697.5786659564,0,0,geospecific_608.obj,0,0,0,5,5
-724032.2200544915,3177755.8637800915,0,0,geospecific_609.obj,0,0,0,2,2
-723992.9904087102,3177802.7567109377,0,0,geospecific_610.obj,0,0,0,3,3
-724232.3923625856,3177584.077411904,0,0,geospecific_611.obj,0,0,0,2,2
-724177.5967512653,3177572.933374905,0,0,geospecific_612.obj,0,0,0,5,5
-724161.0986295361,3177555.3545083725,0,0,geospecific_613.obj,0,0,0,5,5
-724199.918215015,3177465.6206001933,0,0,geospecific_614.obj,0,0,0,3,3
-724214.5810355063,3177528.226581843,0,0,geospecific_615.obj,0,0,0,3,3
-724249.4854993043,3177519.384720084,0,0,geospecific_616.obj,0,0,0,3,3
-724306.2485515996,3177528.5923512457,0,0,geospecific_617.obj,0,0,0,5,5
-724252.6906535678,3177418.831816361,0,0,geospecific_618.obj,0,0,0,4,4
-724294.6924033661,3177461.684185401,0,0,geospecific_619.obj,0,0,0,6,6
-724378.532180424,3177363.22792684,0,0,geospecific_620.obj,0,0,0,7,7
-724459.3128022886,3177346.6527096536,0,0,geospecific_621.obj,0,0,0,7,7
-724523.1890078008,3175636.8351389985,0,0,geospecific_622.obj,0,0,0,7,7
-724638.3978041396,3175836.562352013,0,0,geospecific_623.obj,0,0,0,6,6
-724515.2448540803,3175856.542393038,0,0,geospecific_624.obj,0,0,0,7,7
-724607.8092698662,3175920.392969399,0,0,geospecific_625.obj,0,0,0,8,8
-724608.2719265551,3176030.277053997,0,0,geospecific_626.obj,0,0,0,5,5
-724576.339531786,3176027.7784556,0,0,geospecific_627.obj,0,0,0,5,5
-724597.4103328724,3176178.820621252,0,0,geospecific_628.obj,0,0,0,5,5
-724575.5582250261,3176175.1787424264,0,0,geospecific_629.obj,0,0,0,5,5
-724552.7660414504,3176175.6646415736,0,0,geospecific_630.obj,0,0,0,5,5
-724466.7791399801,3176561.2593600554,0,0,geospecific_631.obj,0,0,0,6,6
